id;latitude;longitude
landricourt-02;49.5;3.36667
sissonne;49.5667;3.9
berlise;49.6667;4.11667
ribemont;49.8;3.46667
sains-richaumont;49.8167;3.7
filain-02;49.4667;3.55
chevregny;49.4667;3.58333
montchalons;49.5167;3.73333
brumetz;49.1;3.15
taillefontaine;49.3167;3.03333
guny;49.5167;3.26667
fresnoy-le-grand;49.95;3.41667
nouvron-vingre;49.4333;3.2
magny-la-fosse;49.9333;3.28333
cuisy-en-almont;49.4167;3.25
montbavin;49.5333;3.51667
vorges;49.5167;3.65
montescourt-lizerolles;49.7387;3.2575
pont-arcy;49.3833;3.61667
grugies;49.8;3.26667
bieuxy;49.45;3.26667
marcy-02;49.8333;3.4
braine;49.3333;3.53333
orgeval-02;49.5167;3.7
marest-dampcourt;49.6;3.15
cilly;49.7333;3.83333
harly;49.8333;3.31667
rouvroy-02;49.85;3.31667
romeny-sur-marne;48.9833;3.33333
douchy-02;49.7667;3.11667
vauxtin;49.35;3.6
rogecourt;49.6333;3.41667
montigny-lengrain;49.3667;3.1
houry;49.7833;3.85
pierrepont-02;49.65;3.78333
dohis;49.75;4.13333
brasles;49.05;3.43333
aubigny-en-laonnois;49.5;3.8
paissy;49.4167;3.7
nouvion-le-comte;49.6833;3.46667
monceau-le-neuf-et-faucouzy;49.7698;3.61584
raillimont;49.7083;4.15
dammard;49.15;3.2
passy-sur-marne;49.0667;3.56667
lempire;49.9833;3.16667
cuiry-les-chaudardes;49.3833;3.76667
housset;49.7833;3.7
billy-sur-aisne;49.3667;3.38333
belleu;49.3667;3.33333
pontavert;49.4167;3.81667
dizy-le-gros;49.6333;4.01667
crouttes-sur-marne;48.98;3.24
courmelles;49.35;3.31667
bichancourt;49.5833;3.21667
beauvois-en-vermandois;49.8167;3.1
priez;49.1333;3.26667
chassemy;49.3833;3.5
etrepilly-02;49.0833;3.33333
artemps;49.7667;3.18333
frieres-faillouel;49.6667;3.25
wiege-faty;49.8833;3.73333
saint-nicolas-aux-bois;49.6;3.41667
gricourt;49.8833;3.25
blesmes;49.0333;3.45
ville-savoye;49.3;3.63333
mercin-et-vaux;49.3833;3.28333
chevresis-monceau;49.75;3.56667
beaurevoir;50;3.3
saint-bandry;49.3667;3.16667
vregny;49.4167;3.41667
vadencourt-02;49.9333;3.58333
vierzy;49.2833;3.28333
caillouel-crepigny;49.6167;3.15
nizy-le-comte;49.5667;4.05
vendieres;48.8667;3.45
buzancy-02;49.3167;3.35
jeantes;49.8;4.05
connigis;49.0333;3.53333
torcy-en-valois;49.0833;3.26667
coucy-la-ville;49.5333;3.33333
goudelancourt-les-pierrepont;49.6689;3.85473
passy-en-valois;49.1667;3.2
montgru-saint-hilaire;49.1833;3.33333
mont-d-origny;49.8333;3.48333
vassogne;49.4167;3.73333
maissemy;49.8833;3.2
rogny;49.7667;3.81667
venerolles;49.9667;3.63333
clamecy-02;49.4333;3.36667
viel-arcy;49.3833;3.61667
guyencourt;49.35;3.83333
mennevret;49.9833;3.55
caulaincourt;49.8667;3.1
oulchy-le-chateau;49.2;3.35
guise;49.9;3.63333
champs-02;49.5333;3.25
sainte-preuve;49.6167;3.91667
proix;49.9;3.56667
ambleny;49.3833;3.18333
ribeauville-02;50.05;3.58333
tugny-et-pont;49.75;3.15
fresnes-02;49.5539;3.36973
bourguignon-sous-montbavin;49.5281;3.54139
neuvillette-02;49.85;3.46667
saint-thomas-02;49.5;3.81667
marfontaine;49.8;3.78333
besmont;49.8333;4.11667
lehaucourt;49.9167;3.28333
brissy-hamegicourt;49.7437;3.38028
plomion;49.8;4.01667
savy;49.8;3.18333
puisieux-et-clanlieu;49.85;3.66667
ciry-salsogne;49.3667;3.46667
crupilly;49.9167;3.75
dommiers;49.3333;3.21667
etreillers;49.8167;3.15
chouy;49.2;3.25
landifay-et-bertaignemont;49.8167;3.6
silly-la-poterie;49.2;3.15
nauroy;49.95;3.25
lime;49.3167;3.55
aubigny-aux-kaisnes;49.7833;3.11667
monceau-le-waast;49.6167;3.7
cuiry-les-iviers;49.7614;4.10973
regny-02;49.8167;3.41667
villers-saint-christophe;49.7833;3.1
chaillevois;49.5167;3.51667
vezilly;49.1833;3.7
lappion;49.6167;3.96667
fresnes-en-tardenois;49.15;3.55
grand-rozoy;49.2333;3.38333
conde-sur-suippe;49.4167;3.95
celles-les-conde;49.0167;3.56667
cessieres;49.5667;3.48333
courboin;49;3.5
verdilly;49.0667;3.41667
sorbais;49.9167;3.9
thenailles;49.8167;3.95
menneville-02;49.4167;4
bonneil;49;3.35
couvron-et-aumencourt;49.65;3.51667
chavignon;49.4833;3.51667
gandelu;49.1;3.18333
thuel;49.6495;4.07695
septvaux;49.5667;3.38333
neufchatel-sur-aisne;49.4333;4.03333
boncourt-02;49.6167;3.95
monampteuil;49.4833;3.56667
villiers-saint-denis;48.9931;3.26723
glennes;49.35;3.71667
jussy-02;49.7167;3.23333
croix-fonsomme;49.9167;3.4
bertaucourt-epourdon;49.6167;3.38333
bucilly;49.8833;4.08333
saint-thibaut;49.3;3.61667
landouzy-la-ville;49.8667;4.05
goudelancourt-les-berrieux;49.4967;3.84917
colligis-crandelain;49.4833;3.65
nesles-la-montagne;49.0167;3.41667
capelle-02;49.9773;3.91639
aizelles;49.4833;3.81667
vermand;49.8667;3.15
monthiers;49.1;3.3
saint-pierremont-02;49.7167;3.88333
celles-sur-aisne;49.4167;3.48333
evergnicourt;49.4333;4.03333
fossoy;49.05;3.48333
muscourt;49.3667;3.75
chaudardes;49.3833;3.78333
remigny-02;49.7167;3.28333
mons-en-laonnois;49.5373;3.55334
charly-sur-marne;48.9773;3.28528
chateau-thierry;49.05;3.4
eppes;49.55;3.73333
vauxrezis;49.4137;3.28056
chatillon-les-sons;49.75;3.68333
vivieres;49.3;3.1
coyolles;49.2333;3.05
rozieres-sur-crise;49.3333;3.35
thenelles;49.8167;3.46667
nogentel;49.0167;3.4
chapelle-sur-chezy;48.95;3.38333
concevreux;49.3833;3.78333
grandrieux;49.7333;4.18333
origny-en-thierache;49.9;4.01667
achery;49.6833;3.38333
lesdins;49.9;3.33333
liez-02;49.6833;3.28333
haramont;49.2833;3.05
mennessis;49.7;3.26667
levergies;49.9333;3.31667
ollezy;49.7167;3.13333
colonfay;49.85;3.7
vauxbuin;49.3667;3.3
vallee-mulatre;50.0167;3.56667
revillon;49.3667;3.7
watigny;49.9;4.2
grand-verly;49.9333;3.58333
troesnes;49.1931;3.16973
nouvion-et-catillon;49.7;3.48333
villers-helon;49.2667;3.26667
buironfosse;49.9667;3.83333
courchamps-02;49.1167;3.26667
noyant-et-aconin;49.3333;3.33333
saint-simon-02;49.75;3.16667
beautor;49.65;3.33333
presles-et-thierny;49.5167;3.61667
monceau-les-leups;49.6667;3.48333
montcornet-02;49.6956;4.01723
viels-maisons;48.9;3.4
marizy-sainte-genevieve;49.1833;3.2
autreppes;49.9;3.85
mo汤-de-l-aisne;49.75;3.36667
any-martin-rieux;49.8833;4.2165
esqueheries;49.9833;3.75
trosly-loire;49.5167;3.23333
fayet-02;49.8667;3.25
harcigny;49.8;3.98333
itancourt;49.8;3.35
brie-02;49.6009;3.4825
hinacourt;49.7333;3.28333
latilly;49.15;3.31667
holnon;49.8667;3.21667
marchais;49.5833;3.81667
parpeville;49.7667;3.55
vic-sur-aisne;49.4;3.11667
vigneux-hocquet;49.7333;3.98333
vezaponin;49.4667;3.23333
braye-en-thierache;49.7833;3.96667
retheuil;49.3167;3.01667
fesmy-le-sart;50.042;3.67834
corbeny;49.4667;3.81667
fluquieres;49.8;3.15
pont-saint-mard;49.5;3.28333
montlevon;48.9667;3.53333
epagny-02;49.4667;3.25
vincy-reuil-et-magny;49.7167;4.05
montigny-sous-marle;49.75;3.8
bois-les-pargny;49.7167;3.65
renneval;49.7333;4.05
travecy;49.6833;3.35
lesges;49.3;3.5
crecy-sur-serre;49.7;3.61667
selve-02;49.5667;4
neuville-saint-amand;49.8167;3.33333
bouresches;49.0667;3.3
beaume-02;49.8333;4.15
nouvion-en-thierache;50.0167;3.78333
erlon;49.7167;3.71667
viry-noureuil;49.6333;3.25
lizy;49.5167;3.46667
dravegny;49.2333;3.63333
suzy;49.55;3.46667
deuillet;49.6333;3.35
molinchart;49.5667;3.53333
ville-aux-bois-les-pontavert;49.4278;3.84973
arrancy;49.4833;3.75
saint-christophe-a-berry;49.4167;3.13333
gronard;49.7833;3.88333
crepy-02;49.6042;3.51389
bruyeres-et-montberault;49.5167;3.66667
bethancourt-en-vaux;49.6167;3.15
vauxaillon;49.4833;3.4
charteves;49.0833;3.5
marcy-sous-marle;49.7333;3.73333
clacy-et-thierret;49.55;3.56667
goussancourt;49.1667;3.66667
margival;49.4333;3.4
barzy-sur-marne;49.0833;3.55
pinon;49.4833;3.45
brancourt-en-laonnois;49.5167;3.41667
vassens;49.4667;3.15
essigny-le-grand;49.7667;3.28333
cheret;49.5167;3.68333
essigny-le-petit;49.9;3.36667
mareuil-en-dole;49.25;3.55
saint-quentin;49.85;3.28333
vendhuile;50.0167;3.21667
contescourt;49.8;3.23333
monnes;49.15;3.21667
domptin;49.0167;3.28333
besme;49.5333;3.16667
vauxcere;49.35;3.63333
molain-02;50.0167;3.51667
ployart-et-vaurseine;49.4884;3.74445
hautevesnes;49.1167;3.23333
couvrelles;49.35;3.48333
buire;49.9;4.05
aulnois-sous-laon;49.6167;3.6
courmont-02;49.15;3.56667
pargnan;49.4;3.7
martigny-courpierre;49.4833;3.68333
saint-mard-02;49.387;3.58334
coucy-le-chateau-auffrique;49.5203;3.3225
dallon;49.8167;3.23333
armentieres-sur-ourcq;49.1833;3.38333
mezieres-sur-oise;49.7667;3.4
bergues-sur-sambre;50.0333;3.71667
neuville-bosmont;49.7167;3.85
montreuil-aux-lions;49.0167;3.2
meurival;49.35;3.76667
septmonts;49.3333;3.35
pleine-selve-02;49.7833;3.51667
bellicourt;49.95;3.23333
ancienville;49.2167;3.21667
leschelle;49.9667;3.76667
fieulaine;49.8833;3.45
villers-agron-aiguizy;49.15;3.7
fere-en-tardenois;49.2;3.51667
cramaille;49.2333;3.45
homblieres;49.85;3.36667
ognes-02;49.6109;3.19417
gouy-02;50.0017;3.25473
ressons-le-long;49.3833;3.15
bucy-les-pierrepont;49.65;3.9
nouvion-le-vineux;49.5;3.61667
rozoy-bellevalle;48.9167;3.45
rouvroy-sur-serre;49.7167;4.16667
versigny-02;49.65;3.43333
assis-sur-serre;49.6833;3.56667
vaux-andigny;50.0167;3.51667
fontaine-les-vervins;49.85;3.9
luzoir;49.9333;3.96667
montbrehain;49.9667;3.35
erloy;49.9;3.81667
papleux;50.0167;3.88333
seboncourt;49.95;3.48333
hannapes;49.9667;3.61667
monceau-sur-oise;49.9;3.7
froidmont-cohartille;49.6833;3.7
resigny;49.7333;4.2
sery-les-mezieres;49.7667;3.41667
merlieux-et-fouquerolles;49.5167;3.5
epine-aux-bois;48.8833;3.45
andelain;49.6333;3.36667
jeancourt;49.9333;3.15
essises;48.9667;3.41667
villers-cotterets;49.25;3.08333
soupir;49.4167;3.6
camelin;49.5248;3.13417
longueval-barbonval;49.3595;3.65278
gergny;49.9167;3.91667
bohain-en-vermandois;49.9833;3.45
wimy;49.9333;4
mondrepuis;49.9667;4.06667
chamouille;49.4667;3.66667
rougeries;49.8;3.8
hary;49.7833;3.93333
iviers;49.7833;4.13333
noroy-sur-ourcq;49.2;3.21667
danizy;49.65;3.38333
gauchy;49.8167;3.26667
laffaux;49.45;3.41667
pouilly-sur-serre;49.6833;3.58333
trucy;49.4667;3.61667
vesles-et-caumont;49.6667;3.78333
oulchy-la-ville;49.2167;3.35
bourguignon-sous-coucy;49.55;3.16667
coucy-les-eppes;49.55;3.76667
juvincourt-et-damary;49.45;3.9
trefcon;49.8667;3.1
voyenne;49.7167;3.71667
launoy;49.2667;3.4
craonnelle;49.4333;3.76667
vendresse-beaulne;49.4333;3.66667
braye-en-laonnois;49.4333;3.61667
sancy-les-cheminots;49.4333;3.46667
remies;49.6833;3.53333
pierremande;49.5667;3.25
cerny-les-bucy;49.5833;3.53333
pasly;49.4;3.3
autreville-02;49.5833;3.23333
oe逦uilly;49.3833;3.68333
saint-paul-aux-bois;49.5333;3.2
lucy-le-bocage;49.05;3.28333
coupru;49.0333;3.26667
augy-02;49.3333;3.51667
essomes-sur-marne;49.0333;3.36667
venizel;49.3667;3.38333
neure;46.75;2.98333
andelaroche;46.25;3.75
limoise;46.6833;3.05
vendat;46.15;3.35
louchy-montfand;46.3167;3.25
desertines-03;46.35;2.61667
montaiguet-en-forez;46.2667;3.8
saint-yorre;46.0667;3.46667
garnat-sur-engievre;46.6333;3.65
arronnes;46.0667;3.56667
chezelle;46.2167;3.11667
chatelus-03;46.1931;3.73389
chapelle-aux-chasses;46.6667;3.53333
saint-palais-03;46.4333;2.3
fleuriel;46.2833;3.16667
lavault-sainte-anne;46.3167;2.6
bayet;46.25;3.26667
servilly;46.2833;3.6
chatillon-03;46.4667;3.13333
huriel;46.3667;2.48333
deux-chaises;46.3833;3.03333
saint-priest-en-murat;46.35;2.91667
villebret;46.2667;2.63333
neuilly-en-donjon;46.35;3.88333
saint-fargeol;46.1333;2.63333
isle-et-bardais;46.6833;2.8
domerat;46.35;2.53333
taxat-senat;46.2;3.13333
saint-menoux;46.5833;3.15
archignat;46.3833;2.41667
saligny-sur-roudon;46.4667;3.75
montord;46.3;3.23333
souvigny;46.5333;3.18333
louroux-hodement;46.4667;2.71667
hyds;46.2833;2.83333
buxieres-les-mines;46.4667;2.96667
beaulon;46.6;3.66667
valignat;46.1833;3.06667
doyet;46.3333;2.8
vallon-en-sully;46.5333;2.6
meaulne;46.6;2.61667
bourbon-l-archambault;46.5833;3.05
neris-les-bains;46.2833;2.66667
lavoine;45.9667;3.7
liernolles;46.3833;3.76667
meillers;46.5;3.08333
arfeuilles;46.1562;3.7275
bouce-03;46.3167;3.48333
teillet-argenty;46.2595;2.51195
yzeure;46.5667;3.35
gannat;46.1;3.2
loddes;46.2833;3.76667
chouvigny;46.1333;3
ferte-hauterive;46.4;3.33333
espinasse-vozelle;46.1333;3.31667
neuvy-03;46.55;3.28333
chappes-03;46.3878;2.92667
theneuille;46.5833;2.86667
saint-ennemond;46.6667;3.41667
montlucon;46.3333;2.6
vitray;46.6167;2.66667
cressanges;46.45;3.16667
autry-issards;46.55;3.13333
viplaix;46.45;2.38333
chazemais;46.4833;2.53333
saint-leger-sur-vouzance;46.4;3.93333
besson;46.4667;3.26667
mesples;46.4333;2.35
ferrieres-sur-sichon;46.0167;3.63333
montet;46.4;3.05
treteau;46.3667;3.53333
saint-bonnet-troncais;46.66;2.69334
ainay-le-chateau;46.7167;2.7
braize;46.6667;2.65
vaumas;46.45;3.63333
valigny;46.7167;2.81667
saint-remy-en-rollat;46.1833;3.4
montilly;46.6167;3.25
arpheuilles-saint-priest;46.2333;2.68333
saint-bonnet-de-four;46.3167;2.91667
chamblet;46.3333;2.7
colombier-03;46.2667;2.8
paray-le-fresil;46.65;3.61667
saint-germain-de-salles;46.1833;3.21667
brethon;46.5667;2.71667
mayet-de-montagne;46.0667;3.66667
beaune-d-allier;46.2833;2.88333
thionne;46.4;3.56667
gouise;46.4167;3.43333
bressolles-03;46.5167;3.31667
montoldre;46.3333;3.45
saint-loup-03;46.35;3.38333
fourilles;46.2333;3.2
bouchaud;46.3;3.88333
gipcy;46.5;3.06667
saint-victor-03;46.395;2.60806
neuilly-le-real;46.45;3.41667
saint-christophe-03;46.1667;3.57556
mercy-03;46.45;3.51667
mayet-d-ecole;46.1667;3.23333
chamberat;46.4167;2.41667
monetay-sur-allier;46.3833;3.3
malicorne-03;46.3;2.78333
verneuil-en-bourbonnais;46.3333;3.25
cindre;46.3167;3.56667
bellerive-sur-allier;46.1167;3.4
perigny-03;46.25;3.55
barrais-bussolles;46.2833;3.73333
saint-prix-03;46.2333;3.65
blomard;46.2833;2.98333
luneau;46.3667;3.95
saint-martin-des-lais;46.6667;3.65
courcais;46.4667;2.43333
saulzet;46.1333;3.21667
ussel-d-allier;46.2167;3.18333
saint-pierre-laval;46.2;3.78333
marcillat-en-combraille;46.1667;2.63333
saint-didier-la-foret;46.2253;3.34389
mazerier;46.1333;3.18333
durdat-larequille;46.25;2.7
monteignet-sur-l-andelot;46.1167;3.25
saint-priest-d-andelot;46.0667;3.16667
gennetines;46.6364;3.40861
busset;46.0667;3.51667
givarlais;46.45;2.65
echassieres;46.1833;2.93333
chatelperron;46.3833;3.65
charmes-03;46.0833;3.25
villefranche-d-allier;46.4;2.86667
brugheas;46.0833;3.36667
saint-martinien;46.3333;2.46667
breuil-03;46.1833;3.65833
saint-pourcain-sur-sioule;46.3;3.28333
sazeret;46.35;2.96667
vichy;46.1167;3.41667
vernusse;46.2833;2.98333
jaligny-sur-besbre;46.3798;3.59195
droiturier;46.2333;3.71667
vernet-03;46.1087;3.46278
herisson;46.5167;2.71667
deneuille-les-chantelle;46.2453;3.14667
coulandon;46.55;3.25
molles;46.1;3.56667
saint-gerand-de-vaux;46.3667;3.4
avrilly-03;46.3333;3.98333
varennes-sur-teche;46.3167;3.63333
veurdre;46.75;3.05
nassigny;46.5;2.6
urcay;46.6333;2.6
deneuille-les-mines;46.3667;2.78333
bellenaves;46.2;3.08333
hauterive-03;46.0833;3.45
treignat;46.35;2.33333
noyant-d-allier;46.4833;3.11667
bagneux-03;46.65;3.2
saint-voir;46.4;3.51667
bransat;46.3333;3.21667
theil-03;46.35;3.13333
donjon;46.35;3.8
montbeugny;46.5333;3.48333
louroux-de-beaune;46.3;2.86667
sanssat;46.2667;3.46667
commentry;46.2833;2.75
cognat-lyonne;46.1;3.3
seuillet;46.2;3.46667
poezat;46.0833;3.21667
estivareilles-03;46.4167;2.61667
chapelle-03;46.1;3.58333
isserpent;46.15;3.61667
saint-desire;46.5;2.43333
montcombroux-les-mines;46.35;3.73333
vieure;46.5;2.88333
saint-aubin-le-monial;46.5167;3.01667
monetay-sur-loire;46.4333;3.81667
bert;46.3167;3.7
saint-felix-03;46.2333;3.48333
saint-angel-03;46.3575;2.6975
serbannes;46.1;3.36667
barberier;46.2167;3.25
treban-03;46.4;3.16667
lafeline;46.35;3.16667
biozat;46.0667;3.26667
quinssaines;46.3333;2.51667
ygrande;46.55;2.95
escurolles;46.1333;3.26667
venas;46.4667;2.76667
vaux-03;46.425;2.6
rongeres;46.3;3.45
montmarault;46.3167;2.95
premilhat;46.3167;2.53333
chapeau;46.4833;3.51667
lamaids;46.3;2.43333
laprugne;45.9833;3.75
saint-bonnet-de-rochefort;46.15;3.13333
letelon;46.6562;2.58556
nizerolles;46.1;3.63333
villeneuve-sur-allier;46.65;3.25
verneix;46.4;2.66667
saint-eloy-d-allier;46.4833;2.35
gannay-sur-loire;46.7333;3.61667
audes;46.45;2.56667
nades;46.1667;2.98333
molinet;46.4667;3.93333
saint-didier-en-donjon;46.3833;3.85
chatel-de-neuvre;46.4;3.31667
saint-leon-03;46.4;3.68333
lurcy-levis;46.7167;2.93333
meillard-03;46.4;3.23333
chavroches;46.35;3.6
murat-03;46.4;2.91667
chateau-sur-allier;46.7667;3.03333
bezenet;46.3333;2.85
ronnet;46.2;2.7
target;46.3;3.05
chareil-cintrat;46.2667;3.21667
mazirat;46.2333;2.53333
pouzy-mesangy;46.7167;3
saint-leopardin-d-augy;46.6833;3.11667
saint-hilaire-03;46.4945;3.02
maillet-03;46.4833;2.65
lenax;46.3;3.8
petite-marche;46.2;2.56667
sainte-therence;46.2333;2.55
coutansouze;46.2167;3.03333
agonges;46.6;3.15
vicq-03;46.1333;3.1
bost;46.1789;3.51861
abrest;46.1;3.43333
billy-03;46.2333;3.43333
saint-clement-03;46.062;3.70445
saint-etienne-de-vicq;46.1833;3.53333
saint-plaisir;46.6167;2.96667
chemilly-03;46.4833;3.31667
reugny-03;46.4667;2.61667
magnet;46.2167;3.5
lapalisse;46.25;3.63333
saint-sauvier;46.3833;2.33333
billezois;46.2167;3.56667
cosne-d-allier;46.4667;2.83333
chirat-l-eglise;46.25;3.05
avermes;46.5833;3.3
voussac;46.3167;3.06667
saint-pourcain-sur-besbre;46.4667;3.65
diou-03;46.5333;3.75
bro倘t-vernet;46.1833;3.28333
chapelaude;46.4167;2.5
langy;46.2667;3.46667
saint-germain-des-fosses;46.2;3.43333
charroux-03;46.185;3.16139
sussat;46.15;3.05
veauce;46.1667;3.06667
naves-03;46.1833;3.1
aubigny-03;46.6833;3.16667
lalizolle;46.15;3
saulcet;46.3333;3.26667
chatel-montagne;46.1167;3.68333
bizeneuille;46.4;2.73333
terjat;46.2;2.61667
aurouer;46.6833;3.3
couzon;46.65;3.11667
cusset;46.1333;3.46667
monestier-03;46.25;3.11667
saint-gerand-le-puy;46.25;3.51667
saint-marcel-en-marcillat;46.15;2.58333
trevol;46.6333;3.3
vilhain;46.5667;2.8
lusigny;46.6;3.48333
saint-marcel-en-murat;46.3333;3.01667
crechy;46.2667;3.41667
chavenon;46.4167;2.95
marigny-03;46.5833;3.2
trezelles;46.3333;3.6
celle-03;46.2287;2.78472
saint-pont;46.1667;3.3
coulanges-03;46.4833;3.86667
saint-sornin-03;46.4167;3.01667
creuzier-le-vieux;46.1667;3.43333
montaigu-le-blin;46.3;3.5
couleuvre;46.6667;2.91667
moulins-03;46.5667;3.33333
ebreuil;46.1167;3.08333
pin-03;46.4125;3.89417
begues;46.1333;3.15
chabanne;46.0217;3.75278
saint-nicolas-des-biefs;46.0667;3.78333
chantelle;46.2333;3.15
chassenard;46.45;3.98333
bessay-sur-allier;46.4333;3.36667
louroux-bourbonnais;46.5333;2.85
loriges;46.2833;3.35
toulon-sur-allier;46.5167;3.36667
mariol;46.0167;3.5
chezy;46.6167;3.46667
thiel-sur-acolin;46.5167;3.58333
tronget;46.4167;3.06667
jenzat;46.1667;3.2
rocles-03;46.4333;3.03333
bresnay;46.45;3.25
guillermie;45.9833;3.65
sauvagny;46.45;2.81667
cerilly-03;46.6167;2.83333
sorbier;46.3667;3.66667
contigny;46.3667;3.3
cesset;46.3;3.21667
paray-sous-briailles;46.2903;3.365
montvicq;46.3167;2.81667
saint-caprais-03;46.55;2.73333
varennes-sur-allier;46.3167;3.4
creuzier-le-neuf;46.1833;3.43333
franchesse;46.6333;3.03333
dompierre-sur-besbre;46.5167;3.68333
etroussat;46.2167;3.21667
charmeil;46.1667;3.4
chevagnes;46.6167;3.55
pierrefitte-sur-loire;46.5;3.81667
saint-genest-03;46.2667;2.6
tortezais;46.45;2.86667
louroux-de-bouble;46.2167;2.98333
lignerolles-03;46.2833;2.56667
marcenat-03;46.2333;3.5
robine-sur-galabre;44.1703;6.21751
turriers;44.4;6.16667
theze-04;44.3167;5.91667
rougon;43.8;6.4
blieux;43.8667;6.36667
valbelle;44.15;5.88333
saint-jeannet-04;43.95;6.11667
quinson;43.7;6.03333
mees-04;44.0333;5.98333
mure-argens;43.9795;6.52056
curel-04;44.1833;5.66667
villeneuve-04;43.9;5.86667
montfort-04;44.0667;5.96667
rochette-04;43.915;6.89056
vaumeilh;44.2833;5.95
entrages;44.05;6.26667
seyne;44.35;6.35
marcoux-04;44.1333;6.28333
colmars;44.1833;6.63333
chateauneuf-miravail;44.15;5.71667
forcalquier;43.9667;5.78333
vacheres;43.9333;5.63333
saint-julien-d-asse;43.9167;6.1
mirabeau-04;44.0667;6.08333
entrevaux;43.95;6.81667
dauphin;43.9;5.78333
saint-pierre-04;43.912;6.92445
puimichel;43.9667;6.01667
sausses;44.0167;6.78333
braux-04;43.9833;6.68333
faucon-du-caire;44.4;6.1
saint-maime;43.9;5.8
saint-geniez;44.25;6.05
castellet-04;43.9333;5.98333
enchastrayes;44.3667;6.7
aiglun-04;44.0667;6.13333
claret-04;44.3667;5.95
saint-martin-les-eaux;43.8833;5.75
chaffaut-saint-jurson;44.0381;6.15028
revest-du-bion;44.0833;5.55
rochegiron;44.0833;5.65
clumanc;44.0333;6.41667
demandolx;43.8667;6.58333
thuiles;44.4;6.56667
saint-etienne-les-orgues;44.05;5.78333
ongles;44.0333;5.73333
montagnac-montpezat;43.7792;6.09556
palud-sur-verdon;43.78;6.34167
saint-vincent-les-forts;44.45;6.38333
brillanne;43.9167;5.88333
pierrerue-04;43.95;5.83333
tartonne;44.0667;6.38333
val-de-chalvagne;43.9142;6.80778
entrepierres;44.2;5.98333
aubenas-les-alpes;43.9333;5.68333
meyronnes;44.4833;6.8
thorame-basse;44.0833;6.5
montsalier;44.0123;5.60917
saint-laurent-du-verdon;43.7167;6.06667
allemagne-en-provence;43.7833;6.01667
montfuron;43.8333;5.7
saint-michel-l-observatoire;43.9167;5.71667
soleilhas;43.85;6.65
larche-04;44.45;6.85
pierrevert;43.8167;5.75
sainte-croix-du-verdon;43.7589;6.15139
volx;43.8833;5.85
saint-paul-sur-ubaye;44.515;6.75167
sigoyer-04;44.3167;5.95
castellard-melan;44.1833;6.13333
bevons;44.1833;5.9
aubignosc;44.1333;5.96667
clamensane;44.3167;6.06667
escale;44.0833;6.03333
chateau-arnoux-saint-auban;44.0942;6.00917
archail;44.1167;6.33333
saint-jacques;43.9667;6.41667
chateaufort-04;44.2667;6.01667
hospitalet;44.0833;5.7
villemus;43.8667;5.7
niozelles;43.9333;5.83333
vernet-04;44.2833;6.4
mallemoisson;44.05;6.13333
oppedette;43.9333;5.6
lauzet-ubaye;44.4333;6.43333
barreme;43.95;6.36667
valavoire;44.2667;6.08333
cruis;44.0667;5.83333
jausiers;44.4167;6.73333
mane-04;43.9333;5.76667
esparron-de-verdon;43.7333;5.98333
simiane-la-rotonde;43.9833;5.56667
montclar-04;44.4;6.33333
estoublon;43.9333;6.16667
garde-04;43.8333;6.55
puimoisson;43.8667;6.13333
bellaffaire;44.4167;6.18333
motte-du-caire;44.35;6.03333
montjustin;43.85;5.63333
riez;43.8167;6.1
bras-d-asse;43.9167;6.11667
sainte-tulle;43.7833;5.76667
redortiers;44.0833;5.65
allos;44.2333;6.63333
moriez;43.95;6.46667
moustiers-sainte-marie;43.85;6.21667
saumane-04;44.0833;5.68333
mison;44.2667;5.83333
peyruis;44.0333;5.93333
verdaches;44.2667;6.33333
ubraye;43.9;6.7
breole;44.45;6.3
thoard;44.15;6.15
saint-beno台t-04;43.9667;6.73333
beynes-04;43.9833;6.23333
valernes;44.2667;5.96667
malijai;44.05;6.03333
lurs;43.9667;5.88333
auzet;44.3;6.3
chateauneuf-val-saint-donat;44.1;5.95
mallefougasse-auges;44.0662;5.89778
saint-lions;43.9833;6.4
angles-04;43.9333;6.56667
nibles;44.2833;6.01667
revest-saint-martin;44.0333;5.81667
reillanne;43.8833;5.66667
allons-04;43.9667;6.6
castellane;43.85;6.51667
ganagobie;44;5.91667
volonne;44.1167;6.01667
montlaux;44.047;5.84445
oraison;43.9167;5.91667
saint-andre-les-alpes;43.9667;6.5
